ra,dec,parallax,parallax_over_error,bp_rp,phot_g_mean_mag,source_id,pmra,pmdec,ruwe
98.25508862221855,4.469041701793216,0.800311238528812,10.711461,1.5300026,17.057951,3130549267750244096,-1.72692190104848,3.9670050024494765,1.0018104
98.36151053387802,4.458547550692981,0.8178849563215916,7.849044,,16.609974,3130549748785256960,0.5367775905217287,-3.1763751809666125,1.326097
98.34776604696597,4.476530594174897,0.5835650457850674,19.343796,1.2588787,14.762196,3130549817506200576,-1.361181998517317,0.5227588674752047,1.0439818
98.29714223849658,4.461854945698167,0.6147952762654527,6.8793335,1.6644993,17.405441,3130550466045194368,1.2323766524166724,-3.1979613678400445,0.923401
98.10232592466036,4.47102686010606,0.5641746628356854,11.264669,1.7320814,16.222893,3130552875522783616,-1.7633195211260142,-0.22825914870725167,0.9252572
98.1785835652669,4.49896578407029,0.8620384063326638,8.740969,1.7010574,17.330345,3130553184760421504,1.5699965102027742,-7.519152485986989,0.9754383
98.29451302892879,4.5427282028850655,1.045145313556236,19.41979,1.375454,16.11269,3130554318631776896,5.706608831045104,-2.2060879442311365,1.0417219
98.24703719710195,4.5717202644833455,1.117179112965947,10.194002,1.7584305,17.504818,3130555413847094144,0.3114911214462482,0.27333921459855964,0.9769941
98.25349740355605,4.5736167591025625,0.558753953614894,20.733494,1.0481386,14.570772,3130555418143404928,-2.2698982141476103,-0.6871146963272329,1.0519251
98.2636871203653,4.624022227314883,0.6773996052376684,26.256357,1.4317951,14.675227,3130555864819998720,-3.7335086369757158,-7.513328315040573,1.0320237
98.46231217108873,4.5254489920457255,0.7712642044256756,32.723526,0.47864437,8.165698,3130556139698032512,-1.6387489364658583,0.1984290042555766,0.9020463
98.40568072866803,4.581065291562403,0.983828020530975,61.04902,0.47292995,11.993359,3130557445367956096,-1.7099505192310747,-3.470405880610719,1.0501622
98.42112899954232,4.58449878013213,0.7530510633189033,6.2743177,1.9436913,17.934296,3130557819028784000,4.319978345151109,-1.1214313543727588,0.99489397
98.40061789435602,4.593545219632258,1.142888279933916,29.086786,1.067421,15.521076,3130557892044553856,-0.07543895999174755,-9.250242573574226,1.1427611
98.49667515937739,4.630095777380933,0.6546430471924108,15.84748,1.5173941,15.911673,3130559403873149312,-1.2512256238464698,-0.23865436622409486,0.98663616
98.4839908943631,4.6695764762172685,1.016310045538117,35.20138,0.9836378,15.081161,3130560086771565184,-1.4724660377406855,-2.9234200806171198,0.94605774
98.49432825256005,4.665200509752293,0.6991038696385817,6.7035737,2.1401768,17.228262,3130560091067798400,-1.8202828645726286,0.49846114771417316,1.0018384
98.30973533202777,4.60337079695741,4.16051202160195,34.729527,2.9440556,17.614214,3130561392441580288,-7.455444232914634,-8.175582187776522,1.074612
98.3785517507071,4.655582272376277,0.8348893938119598,45.210552,0.7769537,12.928408,3130562083932632192,1.0260094532821136,-4.361028808480714,1.007714
98.3806149162885,4.680529257151765,2.732756826852645,155.46994,1.1178007,13.813992,3130563664480593408,5.271261757232282,-11.82020653695371,0.9232208
98.93388910096796,4.3593334765879685,1.0285959779967009,17.547491,1.4021473,16.525576,3130864037316009216,3.0955489769283075,-0.09317242933935149,1.0274558
98.93691113714236,4.415339709615273,0.7383515560515367,15.177532,1.287632,16.177046,3130865102467883648,2.2953963920374623,-6.079800068555831,0.99409443
98.93853023261433,4.409917393856757,0.5724394209274712,6.147802,1.5407925,17.230688,3130865102467884672,6.688077223469933,-5.007261611622479,1.0822412
98.96123310815925,4.496609587318416,2.0309047166979743,17.348427,2.1839123,17.755085,3130870423930090880,-5.926388015876868,6.7411182302767685,0.9685569
98.94237702515846,4.5778879927169625,1.3280439625530949,12.14539,2.002037,17.611181,3130872283653160064,10.85939499777057,-30.99202429888032,0.9917041
99.03599047564185,4.599052951975047,0.48794043929875763,9.943713,1.5483456,16.070057,3130877330236510080,0.3769220957944045,0.8467009370040883,1.0677152
99.01528786860311,4.65885576076555,0.6453525241941921,7.114884,1.484293,17.320484,3130878571485238016,-0.9818932084302359,0.06120319057340842,1.0569491
